Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Seattle Center Totem,47.620767,-122.35133300000001,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Second Avenue Additions,47.61805,-122.35205,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Twine and Branch,47.62135,-122.35206699999999,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Biography of a Branch,47.6212,-122.35173300000001,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Black Lightning,47.620367,-122.3483,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Black Sun,47.629917,-122.31516699999999,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
Circus Ring Plaza,47.621,-122.35088300000001,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Homage in Green,47.63205,-122.3157,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
Judge Thomas Burke,47.629283,-122.31525,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
Migrare,47.621767,-122.3515,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Moon Gates,47.620033,-122.34891699999999,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Moses,47.6208,-122.348933,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Neototems Children's Garden,47.620166999999995,-122.3517,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Olympic Iliad,47.6193,-122.3501,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Seattle Center Totem,47.620767,-122.35133300000001,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Second Avenue Additions,47.61805,-122.35205,Paccar Pavillion At Olympic Sculpture Park,47.61622599,-122.3538375,Sculpture Garden,Recreation,Paccar Pavillion At Olympic Sculpture Park,3
Street Treatment,47.617967,-122.35443300000001,Olympic Sculpture Park,47.61636542,-122.35478130000001,Sculpture Garden,Recreation,Olympic Sculpture Park,3
Street Treatment,47.617967,-122.35443300000001,Paccar Pavillion At Olympic Sculpture Park,47.61622599,-122.3538375,Sculpture Garden,Recreation,Paccar Pavillion At Olympic Sculpture Park,3
Street Treatment,47.617967,-122.35443300000001,Neukom Vivarium,47.61581546,-122.35432109999999,Sculpture Garden,Recreation,Neukom Vivarium,3
The Fin Project:  From Swords into Plowshares,47.68085,-122.24733300000001,Whale Tales @ Magnuson,47.68072221,-122.2475993,Sculpture Garden,Recreation,Whale Tales @ Magnuson,2
The Fin Project:  From Swords into Plowshares,47.68085,-122.24733300000001,The Fin Project,47.68129506,-122.24694299999999,Sculpture Garden,Recreation,The Fin Project,2
Twine and Branch,47.62135,-122.35206699999999,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Untitled ,47.618733,-122.347917,Sonic Bloom,47.62006087,-122.35022250000002,Sculpture Garden,Recreation,Sonic Bloom,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
William H. Seward,47.6319,-122.31571699999999,Black Sun,47.63000699,-122.3151462,Sculpture Garden,Recreation,Black Sun,3
4 (Where shall I go ahead?),47.599317,-122.330183,Taylor Shellfish Oyster Bar,47.59873691,-122.3327459,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar,3
Acrobat Constellation,47.622083,-122.352833,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Alki / Duwamish Culture Trail,47.58215,-122.403517,Duke's Seafood & Chowder,47.580712,-122.40596599999999,Seafood Restaurant,Food,Duke's Seafood & Chowder,0
Barbet,47.62425,-122.35233000000001,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Beyond The Reef,47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Breaching Orca,47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Bronze Imbeds,47.58215,-122.403517,Duke's Seafood & Chowder,47.580712,-122.40596599999999,Seafood Restaurant,Food,Duke's Seafood & Chowder,0
Dreaming in Color,47.623883,-122.351133,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Encircled Stream,47.623833000000005,-122.35196699999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Farmer's Pole,47.61,-122.343783,Pike Place Chowder,47.60942424,-122.34115259999999,Seafood Restaurant,Food,Pike Place Chowder,3
Fountain Of Creation,47.6229,-122.35375,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Fountain of Seseragi,47.62335,-122.35247,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Fu,47.624417,-122.351467,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Hydraulis,47.622133000000005,-122.35335,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
In the Event,47.6221,-122.35477,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Ivar's Fish Bar,47.60394816,-122.3387111,Seafood Restaurant,Food,Ivar's Fish Bar,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Elliott's Oyster House,47.60524932,-122.34050800000001,Seafood Restaurant,Food,Elliott's Oyster House,3
Kobe Bell,47.62345,-122.35211699999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Little Liberty,47.579383,-122.410633,Sunfish Seafood,47.578518,-122.4122,Seafood Restaurant,Food,Sunfish Seafood,0
Marine-Life Paintings,47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Neototems,47.62235,-122.35255,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Pavers,47.58215,-122.403517,Duke's Seafood & Chowder,47.580712,-122.40596599999999,Seafood Restaurant,Food,Duke's Seafood & Chowder,0
Play Ray Plaza,47.622433,-122.35518300000001,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Pool,47.623067,-122.35286699999999,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Seattle Garden,47.607433,-122.339867,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Signs of Life,47.6851,-122.33758300000001,Duke's Seafood & Chowder,47.686131,-122.338197,Seafood Restaurant,Food,Duke's Seafood & Chowder,2
The Lang Fountain,47.62405,-122.35215,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Untitled,47.623567,-122.35205,Taylor Shellfish Oyster Bar Queen Anne,47.6233578,-122.35430190000001,Seafood Restaurant,Food,Taylor Shellfish Oyster Bar Queen Anne,3
Waterway 15,47.607167,-122.341967,Market Grill,47.60889701,-122.3410108,Seafood Restaurant,Food,Market Grill,3
Whale's Tail,47.579383,-122.40715,Duke's Seafood & Chowder,47.580712,-122.40596599999999,Seafood Restaurant,Food,Duke's Seafood & Chowder,0
112 Wristwatches,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Codes & Protocol,47.604317,-122.3296,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Codes & Protocol,47.60432,-122.3296,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Codes & Protocol,47.604566999999996,-122.3292,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Common Ground,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Points of View,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Points of View,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Wings,47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Wisteria Mural,47.6593,-122.319167,FedEx Office Print & Ship Center,47.6615379,-122.3194105,Shipping Store,Retail,FedEx Office Print & Ship Center,2
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,The UPS Store,47.60588685,-122.33038640000001,Shipping Store,Retail,The UPS Store,3
Homage to Hokusai,47.6814,-122.32695,Super Jock 'N Jill,47.6807117,-122.3259993,Shoe Store,Retail,Super Jock 'N Jill,2
Portal,47.680316999999995,-122.328433,Super Jock 'N Jill,47.6807117,-122.3259993,Shoe Store,Retail,Super Jock 'N Jill,2
Seven Figures,47.680417,-122.3281,Super Jock 'N Jill,47.6807117,-122.3259993,Shoe Store,Retail,Super Jock 'N Jill,2
Longfellow Creek Legacy Trail Way Finding Signs,47.519767,-122.36848300000001,Westwood Village,47.52168503,-122.36694950000002,Shopping Mall,Retail,Westwood Village,0
Periscope Tree,47.569783,-122.2863,Rainier Valley Square,47.56956133,-122.2890906,Shopping Mall,Retail,Rainier Valley Square,1
Children's Screen,47.563367,-122.364167,Delridge Skatepark,47.56450156,-122.36415579999999,Skate Park,Recreation,Delridge Skatepark,0
Framed Portraits,47.56345,-122.36418300000001,Delridge Skatepark,47.56450156,-122.36415579999999,Skate Park,Recreation,Delridge Skatepark,0
Geomantic Artwork,47.563567,-122.3645,Delridge Skatepark,47.56450156,-122.36415579999999,Skate Park,Recreation,Delridge Skatepark,0
One Hundred and Twenty Ancestors,47.56345,-122.36418300000001,Delridge Skatepark,47.56450156,-122.36415579999999,Skate Park,Recreation,Delridge Skatepark,0
Tribal Names,47.563617,-122.3645,Delridge Skatepark,47.56450156,-122.36415579999999,Skate Park,Recreation,Delridge Skatepark,0
Trophies,47.56345,-122.36418300000001,Delridge Skatepark,47.56450156,-122.36415579999999,Skate Park,Recreation,Delridge Skatepark,0
Circulation,47.706033000000005,-122.322717,Auntie Anne's,47.70497236,-122.3256007,Snack Place,Food,Auntie Anne's,2
In Transition is Unity,47.705883,-122.32256699999999,Auntie Anne's,47.70497236,-122.3256007,Snack Place,Food,Auntie Anne's,2
Children's Screen,47.563367,-122.364167,Delridge Playfield - Soccer Fields,47.56199744,-122.36371650000001,Soccer Field,Recreation,Delridge Playfield - Soccer Fields,0
Fish Children,47.70585,-122.29133300000001,Nathan Hale Playfield,47.70752948,-122.2925078,Soccer Field,Recreation,Nathan Hale Playfield,2
Fleet,47.705783000000004,-122.291367,Nathan Hale Playfield,47.70752948,-122.2925078,Soccer Field,Recreation,Nathan Hale Playfield,2
Framed Portraits,47.56345,-122.36418300000001,Delridge Playfield - Soccer Fields,47.56199744,-122.36371650000001,Soccer Field,Recreation,Delridge Playfield - Soccer Fields,0
Geomantic Artwork,47.563567,-122.3645,Delridge Playfield - Soccer Fields,47.56199744,-122.36371650000001,Soccer Field,Recreation,Delridge Playfield - Soccer Fields,0
JUMs,47.527683,-122.36881699999999,Chief Sealth High School Stadium,47.52737034,-122.36753390000001,Soccer Field,Recreation,Chief Sealth High School Stadium,0
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Magnuson Field 5,47.6813153,-122.25786979999998,Soccer Field,Recreation,Magnuson Field 5,2
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Magnuson Field 6,47.68064524,-122.25967879999999,Soccer Field,Recreation,Magnuson Field 6,2
One Hundred and Twenty Ancestors,47.56345,-122.36418300000001,Delridge Playfield - Soccer Fields,47.56199744,-122.36371650000001,Soccer Field,Recreation,Delridge Playfield - Soccer Fields,0
Schema,47.7059,-122.291367,Nathan Hale Playfield,47.70752948,-122.2925078,Soccer Field,Recreation,Nathan Hale Playfield,2
Tribal Names,47.563617,-122.3645,Delridge Playfield - Soccer Fields,47.56199744,-122.36371650000001,Soccer Field,Recreation,Delridge Playfield - Soccer Fields,0
Trophies,47.56345,-122.36418300000001,Delridge Playfield - Soccer Fields,47.56199744,-122.36371650000001,Soccer Field,Recreation,Delridge Playfield - Soccer Fields,0
Weather Prophet,47.70575,-122.291367,Nathan Hale Playfield,47.70752948,-122.2925078,Soccer Field,Recreation,Nathan Hale Playfield,2
112 Wristwatches,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.604317,-122.3296,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.60432,-122.3296,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.604566999999996,-122.3292,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Codes & Protocol,47.60475,-122.329917,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Common Ground,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Hatch Covers,47.6039,-122.33083300000001,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
illumine,47.603867,-122.33055,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Listening,47.60445,-122.33021699999999,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Points of View,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Points of View,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Transition,47.60475,-122.33033300000001,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Wings,47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Columbia Tower Club,47.60450652,-122.3304838,Social Club,Recreation,Columbia Tower Club,3
Playground,47.67675,-122.30495,Junebaby,47.67582915,-122.30405879999999,Southern / Soul Food Restaurant,Food,Junebaby,2
Playground Artwork,47.6767,-122.30495,Junebaby,47.67582915,-122.30405879999999,Southern / Soul Food Restaurant,Food,Junebaby,2
Circulation,47.706033000000005,-122.322717,Massage Envy - Northgate Mall,47.707316999999996,-122.32538799999999,Spa,Recreation,Massage Envy - Northgate Mall,2
Dr. Mark A. Matthews,47.618666999999995,-122.341233,Banya 5,47.6203468,-122.3398377,Spa,Recreation,Banya 5,3
Into the Green Wood,47.687517,-122.3553,Hazel Salon & Organics,47.68925684,-122.35540309999999,Spa,Recreation,Hazel Salon & Organics,2
Spur Line,47.6323,-122.34053300000001,Olympic Hot Tub Seattle,47.631981,-122.34311000000001,Spa,Recreation,Olympic Hot Tub Seattle,3
Beyond The Reef,47.607317,-122.342133,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Breaching Orca,47.607317,-122.342133,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Christopher Columbus,47.6066,-122.34143300000001,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
Marine-Life Paintings,47.607317,-122.342133,JarrBar,47.60829165,-122.34104140000001,Spanish Restaurant,Food,JarrBar,3
